study_id,fcs_files,cluster_id,label,fcs_names,FSC-A,SSC-A,CD11A,CD4,CD16,CD28,CD95,CD3,CD62L,CD8,CCR7,TIME,fraction
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003C200900407A_00.581924.fcs,cluster13,CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|SAMPLE_ID-,T_Hs60003C200900407A_00.581924.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011C200900505A_00.581822.fcs,cluster13,CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|SAMPLE_ID-,T_Hs60011C200900505A_00.581822.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012C200900505A_00.581833.fcs,cluster13,CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|SAMPLE_ID-,T_Hs60012C200900505A_00.581833.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208C20090205_00.583331.fcs,cluster14,CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-,Hs90208C20090205_00.583331.fcs,44198.55859,6.080510139,2.917925358,4.18765974,0.077446178,1.34263885,1.710678339,4.592826843,6.519480705,-0.855940223,3.857270956,7163,0.375
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210C20090205_00.583065.fcs,cluster14,CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-,Hs90210C20090205_00.583065.fcs,44481.28125,6.01717329,2.823493958,4.077425003,0.096243486,1.752639055,1.26055181,4.430146217,6.481687546,-0.89845711,3.965584993,6206.100098,0.415
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211C20090205_00.583066.fcs,cluster14,CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-,Hs90211C20090205_00.583066.fcs,42824.85938,5.957725525,2.929601192,4.152077198,0.114228074,1.199014306,0.667243063,4.406808853,6.404850721,-1.578549623,4.014993668,8147.949951,0.338
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003C200900407A_00.581924.fcs,cluster14,CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-,T_Hs60003C200900407A_00.581924.fcs,39985.87891,5.981053829,2.924045086,4.246180058,0.16546382,1.515403509,1.550811768,4.262749672,5.907375336,1.937061667,4.011929035,2967.5,0.069
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011C200900505A_00.581822.fcs,cluster14,CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-,T_Hs60011C200900505A_00.581822.fcs,58569.39844,6.025851727,3.041351557,4.225527763,0.10372147,2.65628624,1.684533954,4.47006464,5.369115829,-0.243484885,2.897372484,2977.699951,0.493
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012C200900505A_00.581833.fcs,cluster14,CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-,T_Hs60012C200900505A_00.581833.fcs,60402.51953,6.06664896,3.156015158,4.230383396,0.095225483,3.002607107,3.198319197,4.242673874,5.53335619,-0.272617668,2.870102882,4482.299805,0.333
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208C20090205_00.583331.fcs,cluster15,CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+,Hs90208C20090205_00.583331.fcs,48143.71875,6.212913275,3.152325392,4.212427855,0.141592711,1.56980139,3.244346619,4.430175781,6.626121044,-0.779345781,3.855501175,7600.600098,0.164
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210C20090205_00.583065.fcs,cluster15,CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+,Hs90210C20090205_00.583065.fcs,50108.32031,6.22773695,3.16310966,4.210524082,0.112788655,2.147055507,2.940607786,4.346708536,6.510627747,-0.705552429,3.924921751,5556.25,0.152
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211C20090205_00.583066.fcs,cluster15,CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+,Hs90211C20090205_00.583066.fcs,49618.12109,6.370007515,3.461869478,4.242161751,0.144196779,1.658918381,3.100770235,4.329846382,6.341588497,-1.454126358,3.884690523,8580.400391,0.091
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003C200900407A_00.581924.fcs,cluster15,CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+,T_Hs60003C200900407A_00.581924.fcs,41334.87891,6.180460453,3.305205107,4.261489868,0.003733096,1.789523721,3.249132633,4.097507,5.632216454,1.814420223,3.599437475,2967.5,0.029
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011C200900505A_00.581822.fcs,cluster15,CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+,T_Hs60011C200900505A_00.581822.fcs,65399.51953,6.302275658,3.291535974,4.247144938,0.120242383,2.88890636,3.060508251,4.292491674,5.437304735,-0.205943055,2.997536898,3134.349976,0.202
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012C200900505A_00.581833.fcs,cluster15,CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-|CD95+,T_Hs60012C200900505A_00.581833.fcs,63539.41992,6.139943838,3.267044067,4.266117334,0.102338433,3.108022332,3.616700292,4.192022562,5.667477369,-0.255206786,2.891462088,4429.650146,0.23
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208C20090205_00.583331.fcs,cluster16,CD11A+|CD16-|CD3+|CD8-,Hs90208C20090205_00.583331.fcs,44353.59766,6.097838402,2.953979254,4.184896469,0.086462222,1.351546049,1.894929409,4.567047596,6.492122173,-0.760721684,3.827333689,7163,0.409
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210C20090205_00.583065.fcs,cluster16,CD11A+|CD16-|CD3+|CD8-,Hs90210C20090205_00.583065.fcs,44819.09961,6.048064947,2.869823933,4.054654598,0.107274216,1.759885728,1.550627053,4.41718173,6.418957233,-0.73391223,3.875441194,6224.25,0.474
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211C20090205_00.583066.fcs,cluster16,CD11A+|CD16-|CD3+|CD8-,Hs90211C20090205_00.583066.fcs,44217.55859,6.005592346,2.990989685,4.139544487,0.108567581,1.221725941,1.014951348,4.395641327,6.334314823,-1.385647178,3.884690523,7871.299805,0.403
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003C200900407A_00.581924.fcs,cluster16,CD11A+|CD16-|CD3+|CD8-,T_Hs60003C200900407A_00.581924.fcs,40606.79883,6.171891928,3.120875835,4.244488716,0.17492,1.605420828,2.393331647,4.187479019,5.584311485,1.754808068,3.832719445,3186.349976,0.096
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011C200900505A_00.581822.fcs,cluster16,CD11A+|CD16-|CD3+|CD8-,T_Hs60011C200900505A_00.581822.fcs,58618.03906,6.056929111,3.050545216,4.222782135,0.108968318,2.666588068,1.78786397,4.460747719,5.336172104,-0.200042889,2.839096785,2977.699951,0.525
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012C200900505A_00.581833.fcs,cluster16,CD11A+|CD16-|CD3+|CD8-,T_Hs60012C200900505A_00.581833.fcs,60995.32031,6.09427166,3.229197741,4.235371113,0.115788095,3.01845479,3.326789141,4.225776196,5.443939209,-0.167913154,2.72789073,4508.200195,0.397
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208C20090205_00.583331.fcs,cluster17,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-,Hs90208C20090205_00.583331.fcs,28125.69922,6.129993916,0.203806907,0.094471462,0.102585394,0.18443206,0.820896238,-0.15317481,-1.980471194,-0.094823871,0.107888157,8795.049805,0.082
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210C20090205_00.583065.fcs,cluster17,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-,Hs90210C20090205_00.583065.fcs,26619.75977,6.217596531,0.163677096,0.268045932,0.1260432,0.063579656,0.718137503,0.201819196,-1.791877747,0.112548262,-0.229028702,5437.600098,0.039
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211C20090205_00.583066.fcs,cluster17,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-,Hs90211C20090205_00.583066.fcs,27269.17969,6.209359407,0.206746958,0.426840961,0.099778201,0.136836864,1.358770907,-0.004079802,-2.894765258,-0.649199188,-0.471439302,9481.399902,0.074
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003C200900407A_00.581924.fcs,cluster17,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-,T_Hs60003C200900407A_00.581924.fcs,25417.06055,6.294266939,0.101734895,0.232454881,0.100490399,0.076121267,0.562254786,-0.457457632,-2.399330974,-0.268467337,0.803905636,3552.5,0.498
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011C200900505A_00.581822.fcs,cluster17,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-,T_Hs60011C200900505A_00.581822.fcs,39247.16016,6.308848858,0.081841335,0.308306664,0.082850538,-0.699110627,1.31131649,-0.406042218,-1.477362156,0.003634317,-0.073921442,2964.300049,0.145
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012C200900505A_00.581833.fcs,cluster17,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-,T_Hs60012C200900505A_00.581833.fcs,40492.03906,6.481241703,0.075092338,0.387953073,0.075071871,-0.027776334,1.594266415,-0.06435205,-0.674696207,0.047604132,-0.052857824,4665.799805,0.103
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208C20090205_00.583331.fcs,cluster18,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-|CD95-,Hs90208C20090205_00.583331.fcs,27603.19922,6.08026886,0.204929084,0.061681859,0.081340976,0.172478601,0.495352358,-0.219015256,-2.022366285,-0.203456551,-0.383650601,8927.599609,0.063
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210C20090205_00.583065.fcs,cluster18,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-|CD95-,Hs90210C20090205_00.583065.fcs,25949.81934,6.207197428,0.162224367,0.246559516,0.149861261,0.057158219,0.668313563,0.206602082,-1.790452063,0.103225987,0.821886361,4946.200195,0.036
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211C20090205_00.583066.fcs,cluster18,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-|CD95-,Hs90211C20090205_00.583066.fcs,24926.47949,6.073019028,0.215286702,0.367736802,0.090564493,0.134581134,1.003722191,-0.004079802,-2.858355641,-0.534036338,-0.471439302,9578.050293,0.054
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003C200900407A_00.581924.fcs,cluster18,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-|CD95-,T_Hs60003C200900407A_00.581924.fcs,24264.90039,6.208390713,0.094234943,0.21079722,0.084972914,0.084853929,0.367392078,-0.444760874,-2.40176487,-0.322797164,0.823062509,3660.699951,0.436
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011C200900505A_00.581822.fcs,cluster18,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-|CD95-,T_Hs60011C200900505A_00.581822.fcs,35771.67969,6.178956985,-0.016335977,0.291638434,0.067540273,-0.627538085,0.629161179,-0.46674192,-1.444538713,-0.003600729,0.143454343,2803.199951,0.091
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012C200900505A_00.581833.fcs,cluster18,CD11A-|CD16-|CD3-|CD4-|CD62L-|CD8-|CD95-,T_Hs60012C200900505A_00.581833.fcs,35456.28125,6.419047832,0.063904256,0.344651043,0.060329445,-0.061453171,0.908901989,-0.064771965,-0.649872363,0.034115128,0.011716235,4265.299805,0.061
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208C20090205_00.583331.fcs,cluster19,CCR7+|CD28+|CD3+|CD4+,Hs90208C20090205_00.583331.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210C20090205_00.583065.fcs,cluster19,CCR7+|CD28+|CD3+|CD4+,Hs90210C20090205_00.583065.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211C20090205_00.583066.fcs,cluster19,CCR7+|CD28+|CD3+|CD4+,Hs90211C20090205_00.583066.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003C200900407A_00.581924.fcs,cluster19,CCR7+|CD28+|CD3+|CD4+,T_Hs60003C200900407A_00.581924.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011C200900505A_00.581822.fcs,cluster19,CCR7+|CD28+|CD3+|CD4+,T_Hs60011C200900505A_00.581822.fcs,76310.07813,6.97624588,6.621460438,4.320363522,0.383748353,8.150574684,3.255147934,4.423842907,5.456266403,-2.329801559,2.878974915,1441.300049,0.005
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012C200900505A_00.581833.fcs,cluster19,CCR7+|CD28+|CD3+|CD4+,T_Hs60012C200900505A_00.581833.fcs,83827.24219,7.373790264,7.728581429,4.527632236,0.868337333,8.139674187,3.139683008,3.993781567,5.89165926,-3.929121733,3.43625164,3835.399902,0.003
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208C20090205_00.583331.fcs,cluster20,CD28+|CD3+|CD4+|CD95+,Hs90208C20090205_00.583331.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210C20090205_00.583065.fcs,cluster20,CD28+|CD3+|CD4+|CD95+,Hs90210C20090205_00.583065.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211C20090205_00.583066.fcs,cluster20,CD28+|CD3+|CD4+|CD95+,Hs90211C20090205_00.583066.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003C200900407A_00.581924.fcs,cluster20,CD28+|CD3+|CD4+|CD95+,T_Hs60003C200900407A_00.581924.fcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011C200900505A_00.581822.fcs,cluster20,CD28+|CD3+|CD4+|CD95+,T_Hs60011C200900505A_00.581822.fcs,76310.07813,6.97624588,6.621460438,4.320363522,0.383748353,8.150856972,3.45674634,4.423842907,5.456266403,-1.828196526,2.781136513,1739.199951,0.005
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012C200900505A_00.581833.fcs,cluster20,CD28+|CD3+|CD4+|CD95+,T_Hs60012C200900505A_00.581833.fcs,83827.24219,7.373790264,7.728581429,4.527632236,0.868337333,8.139674187,3.139683008,3.993781567,5.89165926,-3.929121733,3.43625164,3835.399902,0.003
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208C20090205_00.583331.fcs,cluster21,CD3+|CD4-|CD8+|CCR7+,Hs90208C20090205_00.583331.fcs,53078.39844,6.552797794,4.194055796,-1.434140265,0.156956226,0.627098233,3.134445429,4.2994802,6.156273603,5.259526491,2.987694263,7533.350098,0.074
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210C20090205_00.583065.fcs,cluster21,CD3+|CD4-|CD8+|CCR7+,Hs90210C20090205_00.583065.fcs,46561.7793,6.128740549,2.75308454,-1.000646234,0.184696339,1.378938973,0.790368676,4.010483027,6.577387571,5.716430187,4.266281605,6152.200195,0.11
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211C20090205_00.583066.fcs,cluster21,CD3+|CD4-|CD8+|CCR7+,Hs90211C20090205_00.583066.fcs,45416.83984,6.133194685,3.005840659,-0.230516307,0.130716063,0.869863153,0.404461026,3.970518708,6.660372019,5.890117645,4.542316198,8645.75,0.17
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003C200900407A_00.581924.fcs,cluster21,CD3+|CD4-|CD8+|CCR7+,T_Hs60003C200900407A_00.581924.fcs,49159.45898,6.481215715,3.138011336,-2.188118219,0.13214127,1.314872205,1.467032135,3.879004836,6.601069927,6.087924957,4.484247923,2968.700073,0.048
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011C200900505A_00.581822.fcs,cluster21,CD3+|CD4-|CD8+|CCR7+,T_Hs60011C200900505A_00.581822.fcs,64045.19922,6.241020679,3.287806392,-1.17394042,0.161774144,2.211081505,2.014369607,3.924231172,5.467796087,4.828134537,3.198405147,3543.299927,0.044
Data_SDY736_FCM-1,Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012C200900505A_00.581833.fcs,cluster21,CD3+|CD4-|CD8+|CCR7+,T_Hs60012C200900505A_00.581833.fcs,66036.39844,6.251038074,3.968027353,-1.651318789,0.207271382,2.475162268,3.084883213,4.112210274,5.085698128,4.526856422,2.453307629,4580,0.045
